facebook,paid_search,youtube,revenue
143162.9911131909,144792.64831202535,104980.39677126377,16710.0094419095
112332.62351543873,160905.23341105648,83090.44597205713,6611.118180757428
115759.74215330917,124427.05907220417,112812.29879227889,9276.047702450107
97236.9870983392,142980.1120100225,108944.4875578052,12671.386215072152
120144.34292175795,107097.51218791812,68277.63781696346,34489.19422466056
135201.52224776827,131513.52496933943,94121.09448586342,22451.722329655833
135830.55473455545,125956.07042446123,86180.43333976998,0.0
130903.52351261865,166440.89949056125,85254.82896048795,38582.27597461945
107631.37665610929,182659.0107347549,116524.26927831015,0.0
106997.41913145696,110591.20152365166,91847.59505010549,0.0
135908.08946481865,162691.86228354162,104129.84834251655,15435.20761405883
136239.97864433462,157013.9671479502,99720.65278162985,70199.82726448878
116560.10029136215,126274.7990884632,86818.52280393169,57582.50715671352
111476.56184868628,121206.02966432857,93359.9549549588,46471.12173882261
143344.941868914,120889.22807336794,65706.09935790862,0.0
112801.02670373506,130565.3326661487,83009.37197681569,34211.69285908322
134918.64449047562,131030.28263853393,88448.46890701137,1661.012001652989
117263.13650283802,136178.96315237656,88018.77255087935,0.0
99049.34437926,127251.26130282752,87384.92309350938,0.0
152246.24280047405,160149.02923706852,80159.3377858954,0.0
122401.27791462952,152719.68493603705,86678.1506655444,25882.387332763887
105785.12040223833,135669.18407266345,67782.95502397476,10203.305614049566
92183.88664449591,126514.01277638774,119089.05956522429,12616.975919124705
94199.98403526333,125846.58409761573,70377.94053372456,5248.318357723995
112541.77191810797,150968.7862352485,84598.77025028673,9321.1234908316
158502.57767067186,141404.37528010207,99091.77180450846,14638.460434732842
108306.76242651515,144968.69581892964,109426.5225273154,14769.486692189865
148949.0966469241,161459.89234333616,109817.99683623532,72951.93525681674
117384.72662793832,138642.015221646,92799.87417740696,17710.412195392695
96376.99217796636,174254.37751810573,75919.52024895363,20890.396378583333
110535.77623099208,89939.94240652694,110608.88791407908,0.0
94380.24152525114,107121.7894146827,88013.71501049264,31250.2298683525
102880.63096072292,185252.1627145657,69381.02579758273,0.0
102285.03876248165,130056.37927713584,89532.36760157275,21741.721188197946
81923.92265037468,147406.48173441904,85087.66393682396,51435.24405104174
150255.92137629451,171328.04536466344,77905.53902361827,40919.42057555086
124220.34060444564,148581.23384080833,92778.4552067942,0.0
106274.43188763797,162825.3021908046,58380.960282898996,0.0
124435.15492866779,155390.50417365736,67244.01508930992,54369.88821582884
103290.39212715876,164573.00418246415,91045.45112064217,9074.04998958712
66578.76069260489,152325.53468620073,80620.31196883097,25104.364994714975
179133.832664531,158278.22225202734,87872.51618653191,35737.456233397104
123791.99753354119,125501.66131459308,114628.80553855674,13413.450312264995
108219.7392137047,153077.02698080326,91363.73003181221,367.6943243008536
81321.70376645133,138988.46126871355,66896.63396204916,23727.274741300425
90117.0040971488,137823.63873816296,102497.46233028334,1907.3796218930747
153089.83859109812,98020.53074086765,86917.46132979223,25328.27311149543
150038.77097596932,129459.6301986706,111537.25640294814,19677.72123586585
135064.30071997896,136640.48878424807,92497.26741135084,18921.271071876497
97698.45923180372,178891.56823779584,100138.07806276658,56936.60546634255
150199.4797595402,133017.04438628748,101701.40627783157,0.0
128995.65235888705,147071.83012378053,84904.16917676126,18160.833650416484
133098.4889670307,174383.46594531092,68298.39390976101,0.0
128923.41888886492,109058.26511512118,113247.72651491252,16258.300075343792
89860.25630747792,130425.16022662728,100984.35819871782,45283.40195042027
96036.78098506224,161991.0028226789,96528.11454961119,14138.825338594112
109795.63667183276,201732.54609651928,79524.77613561391,12137.573011868473
132872.79415066226,90373.54417893871,73776.15604192525,0.0
92391.35835513708,137067.5332713759,85748.756194471,4749.031704706133
116493.07170111619,155705.19314201723,107673.72948500971,0.0
116467.80979673898,161026.58384175185,103286.64845619575,0.0
135854.79378655154,196152.8041036196,62624.97377776896,2312.613392447787
133493.43071215326,123871.19338308305,101911.2266838334,19207.604073319788
99795.48141895734,134124.9447000493,71315.19139821379,28893.410794692805
148933.72338974604,99297.78871948722,88667.75146072033,60104.40678234188
96735.2034249942,143202.9605102729,85866.5110656164,16765.474251788757
141844.788838015,152778.74199344657,133235.9696375581,90125.11134132228
108997.10203303203,192301.00966652657,65568.6412825766,524.9333959784035
123278.51906866745,182599.14706943592,75345.08147066688,173.6428532210648
124519.7492020861,177905.2867275884,57806.67429404684,69050.20938943025
123954.1488141759,122617.37018141171,97742.6678393347,0.0
133489.9839686914,150658.0767539106,116705.43862919764,7776.036347419769
127829.18995867066,149729.10218290135,106123.95860370915,12762.920618920183
135672.98259741077,151677.7318105845,63690.41264058699,17068.78368609624
129292.39920690272,138935.42787882034,92533.48497360703,0.0
94710.89482148312,168273.1026993814,105476.42188549867,19685.793044273938
125395.98149115975,131102.2901424665,85199.45694483582,55501.834297388195
108722.60194989333,148235.72243321198,72053.0391491784,36517.60051607142
97814.75044185432,176330.3319215649,103707.02616532403,30098.63476596669
114203.202146454,193839.4132665214,94968.40678873305,25937.396911928863
123664.71198070182,119282.25722105206,110955.85278628799,0.0
124993.50055975569,153765.46738984124,102028.8449164588,0.0
141120.49490280537,151358.9388850414,139292.66607861477,57903.25840154303
146146.18237943156,170497.0711053126,104743.60864106841,12596.304665464091
126725.61661514711,180839.7760114199,86188.6227206076,35986.199895897946
130342.12754018819,131663.31690703772,68593.1648032433,15247.636306803568
121906.1806635131,138110.95944765394,79851.9409234222,0.0
135344.50927299168,141830.65323531762,89145.16807218558,17484.709193233703
129739.76277674129,151967.3691030782,95912.53865026037,17413.353430826166
118910.23812284392,160671.81930106506,106278.25882912117,35303.41985368326
163039.651340086,130617.31443578479,64169.389441934414,69820.30809190802
109076.33273116362,186425.045857156,112865.55133280925,61557.08331101156
149089.13913416676,94269.37781514492,82262.18828989912,23301.659289941068
92914.14147346126,110144.51991215802,76752.29058224968,7121.595619739803
136272.3307290291,155191.66957125007,117707.41752241427,8099.23474860116
148731.36703453676,135893.7308575767,68482.01315919973,0.0
81855.6185798416,125849.32365374286,71312.7871599959,60738.7260314499
122779.01146110188,163987.4902778429,76824.7079968044,87333.69947140137
134308.28082488087,160314.54564768277,86423.80815495015,51815.55939483158
125039.27208256132,171229.749311193,109734.33935212684,21472.06847663004
127563.11871213927,114109.602833206,107620.13042159684,0.0
122724.46324753326,160315.29930727597,108565.7833558313,2075.4913109494446
98115.04347276816,160053.2160709681,89250.6648110982,60479.52358950682
167360.91184310883,114813.15892907116,88228.27197152267,0.0
109929.24273368402,140983.10924081114,93795.42113447789,0.0
128683.2247755781,164220.60803895496,96559.81938608333,0.0
107063.20645829146,173554.45473872387,92659.03536498197,0.0
74482.73619958604,136329.55451044397,101814.44802122492,1981.7848257593578
101509.74252502061,112530.60123851078,97357.93213121139,10584.25476970384
91047.86615449724,178305.6681315953,92771.98033148977,21315.546630260797
141831.3507844898,140994.45512707013,81400.77320550857,18617.449296903163
107862.6396791109,92775.13612222522,104284.23825821027,19694.23729342645
109718.17321640074,134009.9037576811,81909.25639125668,14376.320277928351
98713.38574792528,168320.42996994418,91827.43792240234,17134.23970289745
121880.70797430204,109517.14164921916,76676.74348409913,6944.402096542106
105670.82967277439,142930.47520879566,77943.64700509066,0.0
139847.09462493577,131818.15058774108,65288.799156899455,91875.5601069949
126040.78646178322,139063.13779308693,78835.2641271102,3730.469578096796
108563.48428551105,129093.89118509491,87580.65831519837,12328.601237810342
137004.66103674038,152579.0075518642,84659.64557426455,12912.13938350451
120158.81046046477,134434.6509987696,105140.62966890146,65418.71674263642
120429.93811379903,156421.58707877932,82221.89766525198,17361.01689620742
90747.30192536148,130809.87468446844,94004.57509873075,52623.86637490998
118578.27734429372,167964.49787878207,93414.74548038773,11362.069338347934
126430.89278635997,140323.78369228248,86798.75079664603,0.0
146671.3364439669,109816.57486109849,86041.85870161914,42839.46743503558
104962.12740193354,118598.51507677407,95445.70062346313,0.0
165562.17246771022,111052.18947426048,73404.49801022376,57516.26825384018
131137.36633657973,112474.7432436325,102597.29391808598,0.0
89611.76247932385,107169.66870490476,80866.73905419254,8851.712166949374
103096.03771828888,112849.53451085453,96610.74379493251,8827.561349020818
148419.98328433637,139863.12293918824,89545.70116673555,0.0
144864.5828592479,158461.61644499234,111119.159373449,75199.17829864923
120361.86963121005,106184.51123174962,94061.6568141351,5738.040167302535
122998.35406115704,119885.21971162934,114900.1564793307,0.0
96707.79452548058,160076.41201579085,93658.96311174888,34890.22665071003
146428.85480470685,136051.49186721278,97004.92435499727,0.0
100244.65826451065,97224.16051961099,75785.21615445105,2091.121007688008
136894.82222246836,140944.3569311843,99046.19205593849,0.0
147040.84737330276,149050.80477091594,102059.88259655362,14686.485681445083
120963.11108439018,147857.34009274395,73586.49927998883,64297.67986915887
139352.22732244397,196149.02298156533,71313.97388534142,27779.586059772835
156952.79416051388,121170.52180117824,119061.76503624786,0.0
125359.37598421476,167502.8611491403,92571.79251961701,0.0
116493.96367136108,139389.94130459725,95422.31264220628,31357.414102038638
118662.94284896967,151708.19750603754,109072.44947214313,40468.61076918701
105140.24194655824,123713.563492379,89311.4401775025,0.0
104688.32414526254,123177.81049301993,78045.34724664791,34529.61412835255
128848.13527651406,108728.50265928688,83095.13711665352,0.0
116721.00355701431,103299.88552330784,103576.21375474114,29988.093134320043
126551.38353702531,156779.0036996098,68182.72455584684,48429.99196683086
90201.27700294857,126590.42637875008,90191.28836318228,41479.952712034894
118147.6234962572,203627.14357623746,82734.2021261254,35677.43059397409
140602.35700180926,128160.06388197982,97888.44825502396,0.0
97621.51446047964,156818.13180724301,101409.21798790531,0.0
120330.52828269103,141378.5946226711,109854.51303572103,3732.3685913034806
82907.81378203178,94367.6301549215,92084.5383398882,0.0
93890.75955453652,106350.48597042305,100057.28049355939,0.0
136153.21775356098,102237.22262282076,72813.88157359319,84805.13599225535
113814.314133741,176723.06505805987,78550.27986430148,0.0
156441.45731077084,172462.87376305962,109616.98163216772,0.0
128648.86220848626,188192.65017170453,74237.77578234959,0.0
130611.9132977865,84489.38781897083,124472.95874737384,48443.48880665314
98470.35900210202,105766.29574147296,82966.70255916483,4534.001090674684
112297.89246311094,155119.80841294042,90590.66854049293,57779.71563646597
105347.27635904776,120811.15909266699,97230.08045503378,0.0
98691.16520898828,157356.29097192033,75666.52628364936,12122.758403134987
133277.8625219227,128865.57331574996,96885.05152601509,26576.340813457573
137290.3173153736,126306.47659560242,105141.42101988713,0.0
127978.74388334897,94601.64103654484,81441.57113646816,0.0
103438.65613548027,125581.26535327655,78817.02042591547,47444.78936258962
126614.60070194925,149266.7380037792,107114.1047754302,0.0
81746.43197068687,115300.90292563514,75487.19924534997,0.0
146460.1853741608,141717.3556603285,79686.83523723604,35941.462711318236
94036.99648725126,113830.78233795654,104869.77782598857,37024.383886620504
97590.82035123074,120638.99487732066,101089.66166083075,16779.509420332906
122305.84539140385,122375.18074048818,107251.50068000272,3253.770598623725
124083.19120484091,151615.91429880622,74697.09309453092,82213.68625382095
118545.02803096431,161456.2209360564,75074.51731376111,29310.86044678304
97797.44118035407,185953.23526028424,95221.87198622584,60971.15511932332
142666.95987206584,159481.39843380172,97951.12604387882,26870.706349808464
86281.01597861499,149094.85144790026,92870.52358676436,0.0
90334.6201910311,184372.43495070233,106241.5050598188,58992.99128184593
117860.34456091038,146863.21684903113,90041.24860428672,0.0
94715.32036311225,155359.01304239072,91854.79820737049,0.0
144452.5055255185,163910.82814241122,108932.52680287175,28624.2116002122
96435.70729174171,144342.4677229183,77524.3899194,36267.28209849181
151140.54304420625,138297.36041363687,94644.48073382748,0.0
140702.44331543148,135837.1310599384,95474.57314874168,0.0
144701.11471015168,125679.98415429961,80549.98965705076,0.0
157742.11965906492,127597.46222057633,90193.32318137182,12721.12010361287
121624.55848191532,166550.73927440515,89612.50401543875,0.0
99740.50808360084,112580.18746315612,80673.18981031973,0.0
117939.84248462717,143445.27241336842,70455.05502917567,0.0
108666.68789182075,139406.79519735265,77369.93257985085,0.0
105816.17454972555,104371.28871398207,90117.85550285368,10118.461694766524
123017.06873613664,160954.5876446508,83029.28607804573,2745.3050883157066
113765.91571584507,106592.01439764688,69210.3639181906,66127.19190593022
104955.80631366007,121368.8027170795,115116.4778977785,14774.35942170468
115091.95214825483,137860.18787152786,91016.63041838341,22345.424034191252
130979.5692840741,177249.1651610714,89031.13135526837,28521.576756732702
139128.34413185393,153019.54325027074,67913.90482895757,0.0
87941.5217361802,147772.53353375677,104961.77469593691,46554.56635642213
113935.97827342915,173791.53844357777,113384.5890972473,3093.480197228302
117173.13589050592,133393.5946250874,94981.8334615101,95251.15506494691
96349.59955544736,189955.6040441117,84847.48580806093,0.0
117605.88533918602,152589.45234390945,89341.69627950704,33109.67169628746
122959.91219080055,143338.60027828984,84862.29964559397,15571.915852276332
130376.69090561982,95082.2857267854,81213.1027764172,0.0
121543.1605126334,164399.3179364252,85535.79774936428,0.0
102381.01180004889,153436.54740564048,97858.0069655073,18577.800248172454
160240.60055143695,134436.7289876549,95558.9813711069,60556.215046501995
136582.53543243196,127375.292224364,126548.01634543735,38902.83006373941
131054.39489299734,190336.1954880904,108707.97402126194,52249.37454670997
140096.62514021873,120077.79011473554,59993.168073821835,7625.127818796513
124892.18343620954,148721.2144632162,102114.7248317491,12387.203560844933
145726.0177104391,140866.45591461626,131190.4367699367,32258.724483299644
121137.43900571529,157210.2136998176,106166.53122849714,35353.15089245702
120034.94920548367,91940.75194929179,79409.99916678882,0.0
132704.56957582408,156814.083714432,103464.10460583368,0.0
151527.15092581848,179995.9492373141,85651.49285016321,0.0
150240.97230578616,92444.64271811058,73827.97157333312,0.0
131856.9519651999,116290.60732593638,92138.173844486,10414.153517985616
130332.23717153599,154132.41527423647,110549.67298208397,20525.9933776689
133920.84822192971,136653.89688944092,108169.47190053575,2053.0710614235522
139712.41826673195,156991.84824677743,86753.24317128398,51826.4984469008
145974.63878826486,158608.8408527125,82180.4688905275,7065.018505994431
115268.31831992301,145629.16164188783,112864.43685723314,0.0
146361.22579674784,184070.3544479564,108879.42240053689,10580.391625782575
126859.90228142613,158812.31078564277,84541.62456419424,0.0
133018.632449999,106857.93560441447,79938.49112961646,0.0
147638.98643067988,157519.1655898092,91483.1893326121,24152.468729461245
134941.24500181357,139184.3674862611,79230.08576128456,23592.909705896614
138319.9112630568,153688.90353855788,113146.87414522227,2741.614800443349
112211.62933435157,169202.79683728886,86568.11838073417,8246.886098835917
149966.2308749936,180385.96718989155,116463.82556031313,0.0
133913.7342215225,142106.6141685768,74986.09625034092,7652.124342478107
122521.31435680995,160959.70791275843,74319.57985681435,29864.0255064836
142021.48773786204,112994.8527226785,91100.49900723627,25723.313340080087
171756.60995520998,128409.4192726773,92484.90049345561,0.0
96621.5099635613,125933.13343065271,89665.2654290839,9257.96902620738
103925.34754153436,165852.60907802088,77873.50592488235,41069.096127528435
173706.10617671767,183181.19757816492,86700.45229417183,39288.9356624855
128533.89684608749,219731.35777001537,82529.31040608534,10363.749014722032
123817.39357263135,161532.10442916237,65262.787953929015,10107.91541172492
117692.2851667567,168104.87631524287,82015.06496169195,24459.057615226848
144168.7200194288,96738.84635127563,85361.07129758953,18756.898584180784
172224.94617620576,95299.90203952687,67400.9505922255,33597.215113569604
106696.2291853331,118279.87816185501,103305.88407233008,43074.2337379652
118062.46545621332,108642.5161168129,115370.82180549885,16369.296703829372
112985.45742864268,152793.377431819,90590.91176445254,58744.12045231158
134657.29953638557,183399.32154862292,69757.41549898712,22721.154357760603
144447.86875301148,140298.84765601534,86665.22442140101,0.0
152418.65570666234,123607.07359224126,87881.83866410941,22372.96797878865
135334.3656524056,147633.67866974408,93269.11565215742,23742.63376417399
170386.65582487234,122021.43189383663,117121.46449074203,15463.381622515222
108504.94033585174,126422.48551193647,73821.60367701938,28107.82178629699
103309.18895134592,135125.04317021705,94801.9047633657,0.0
149386.88586632418,149700.15122109008,102132.31576309851,3171.215033068478
122456.64639192674,98332.34755373464,101351.85770897544,0.0
92481.19353169439,89259.5516107363,106697.80589242719,36785.129255049455
113678.74056725102,118511.79437394577,89969.16290546121,0.0
125113.17308194548,153058.4510712538,89657.22378697187,19633.009437054774
107075.0352418529,108371.10285455287,92715.19705110694,4192.11970072011
99706.78625810823,185857.15726102825,90057.16593756055,310.28905983427285
115847.41726948248,161301.49790461507,78454.84037379551,53143.91482737994
98709.33159276577,156732.32436489523,93122.11728400644,83193.49019163348
132702.62077960465,161380.25842618433,97631.97970036433,0.0
81123.90306214307,150663.0470302961,81820.6091444394,0.0
121808.49855930844,152673.8865724971,97160.31301400487,31622.956694048873
130390.19776216605,171049.76645913543,78937.95986216966,0.0
118189.17520503247,165000.9523004915,85015.53190960843,31544.914364087013
141864.45794141747,147510.66765201895,87629.5422396272,72785.38016923911
92588.77531591729,188087.91779895296,106130.04610603092,19673.129464767586
105978.2099724777,141936.5183497444,94668.54765210352,40751.97160584097
113399.3070749822,128624.91664321141,102349.93283733886,72515.94081845871
134254.49138818614,102920.13101759768,93689.94300445664,24064.57998376705
124370.15172092241,121939.6426100696,97537.61730911818,11237.12956784012
162867.31965484837,170058.23806102332,86273.41404857016,8240.636867588197
103884.28206052213,139147.20126190523,90348.64281029116,0.0
92100.22202838697,151983.693228495,105183.0387714202,0.0
155781.77965866122,142020.2948417516,67520.76894539282,0.0
91382.82832135234,109929.04151284776,90085.3347378589,0.0
133661.2542279809,132799.56344858,92708.27857554735,15781.395794652983
100426.59915956062,119148.3892136616,97781.73583153832,0.0
78613.63298304628,129123.7762684479,92892.51837307187,0.0
112504.32412373536,117808.78675949562,91340.44644291859,0.0
137989.9992495432,152049.60568655469,74745.79888964668,43419.380228824244
95564.57823053852,160311.13455229517,82107.14449518916,0.0
131521.89456289663,140875.49381850509,109155.87475424208,15487.939960984193
135257.27122372904,90260.35297907874,114678.28456798394,1858.3330210960357
94566.19716961392,106182.86753021431,100590.22979269097,60638.01164537824
115444.7742257526,156147.9198065273,78310.27526689746,20820.102480837573
151541.4964465433,121111.04344436374,103138.16781512204,20003.82425783688
133011.85239927485,121137.1998019715,100625.1807092419,34993.96562082614
114770.15070847959,141723.72156046558,78769.97517290541,75094.70581981246
128305.90962507839,120325.09887903943,89860.6020283895,9511.82014309498
106294.73383059104,86963.42410757812,138568.88849083573,0.0
142273.9135677005,116890.39174203694,99008.62594979252,0.0
142265.2012920428,129907.28349075522,86699.70958076777,0.0
122418.1183017211,126129.58286559508,75903.34359584542,0.0
124614.12312915387,157528.01873538358,91884.57108223297,0.0
100024.06249988655,142217.6609954482,100873.17147181056,40117.41564019063
92959.27145864342,140447.56055354697,129128.3778711822,37361.836638426146
112467.90512116939,168921.96097274628,102522.54746981259,41769.95109009292
118251.96580617643,100999.16401648696,95793.8182327753,0.0
141252.54994775978,179116.68315103592,106775.15479929009,22878.48652648094
138448.5550123662,181285.97905320735,63701.26179721622,23746.05392096265
123696.65776718185,137109.23928887583,70112.39877652474,0.0
143810.77968745574,130179.8605911878,90219.81005670651,0.0
101130.27642371194,173568.36018361332,94293.21759899758,0.0
141546.7377455674,133403.83068122764,53619.63661834034,0.0
104191.42571301066,148833.93180722272,121912.60338304825,0.0
144793.89060128486,146954.77391671238,78006.92188921475,0.0
119733.07070460038,152228.76475500021,70006.38261387833,15076.811719264675
80034.26646924525,112502.12440650485,99222.25687820508,0.0
134603.14328062884,150993.98725263358,123567.93989659802,66160.29119409775
136190.9151900156,117946.6429926558,59686.144036051264,55375.39962562677
110868.39891022835,125027.46893961792,100177.36520392189,45445.957648652635
112574.80843211967,163213.18741554258,58713.292208784,71082.09857974584
116809.09440230792,127415.57728970316,93201.74668992695,29864.908822013007
81496.96374747457,124051.4488676253,54573.448745649104,0.0
72705.43653809713,145094.94911669483,75851.33224187649,0.0
146032.51276260777,173663.868676428,93350.97533236483,36770.550918985085
103518.64665178847,200122.85000856075,105099.17000671002,36327.23722222237
157105.28219152728,168559.73064672324,102992.78954949239,10404.823693615524
147408.03602277828,168229.0544321236,102815.11015996522,46611.63281268995
151343.90628539477,139402.60177391508,86334.04536584204,0.0
106994.02095065691,203988.0064793552,84636.40087645924,13204.751663352956
87831.97626138838,144965.59386682595,96389.46492035317,0.0
98262.3538681129,139109.11077739095,86414.20854110265,19346.961517319847
111070.90545694176,149566.92838768367,90707.59326290745,0.0
72535.4053429872,146610.9685685141,90854.05451216978,1958.5922163261475
110491.48621751665,107155.09418110101,105529.96318672666,42317.68827132763
115966.43944977778,122571.23173333053,88268.98554955436,7877.929130901858
94111.5805682661,149514.37363977116,95195.75485817097,0.0
99190.29803508335,120265.72934358,88559.8509271633,0.0
115588.02957638397,156191.12331202786,58475.70082347997,22610.58601835322
127125.73096620603,140901.55985205955,96892.59040512385,79515.28968346499
102183.54663999511,163418.521059053,76546.59097849857,18193.404303052994
125845.05219152539,136906.48411401277,90209.49860693431,0.0
122736.92015975711,152042.5778043843,87389.71373870215,0.0
120937.71718036782,94706.2322286737,97046.98037703191,0.0
106959.71752286846,99765.09606324119,69902.52753211316,35447.76979001593
93332.40807929235,119917.23487025933,111435.38426756539,0.0
153929.0395980148,147772.85051156094,94820.858596163,0.0
132606.1183291485,120469.8153188579,86723.27156457788,22898.049376048584
140114.63306121476,158199.96596103397,91433.55615850198,43917.65580925497
118327.40630322155,149668.3933825729,107050.39490999939,20925.645773799923
116719.49115479724,128530.78117917365,90852.13484376906,6684.9261093974155
129813.19361450775,145596.4624470623,89700.27634227979,0.0
83306.23299095509,128899.21163474355,91916.81362819714,0.0
97707.13061293711,147877.62574635394,103080.63167448746,46491.87358696826
104044.50243943254,127239.62258819911,82996.05550043774,0.0
110908.67154916475,149912.25521504376,92832.79456065503,61066.778861884166
102406.08641059691,174015.4524821429,93217.97136706434,9536.627684901308
126656.14250501493,109103.6586960124,98671.90552504738,41121.72589892603
121628.94468925672,122641.9790791912,104901.97648794514,0.0
147857.29379502754,123677.19051316875,91173.02257513016,0.0
169475.18314225125,147778.5037919594,82928.39272629729,0.0
94742.99519703134,160941.4445567471,100181.80302582408,54359.726324563664
122946.10427936891,96511.27749579781,66465.54744358681,37768.021274638595
122910.51756413949,135413.35351320115,73837.84168716765,0.0
119716.03860470676,140705.97962558476,74800.41887138507,19300.974641001536
98303.50858068997,162047.8879976989,79255.51034021829,0.0
101656.051087149,117604.26343574119,69136.08934681446,19929.963197882753
124808.11223832238,158245.026540274,104354.6630880421,78580.77042074056
101092.99853385528,147325.02828039357,84863.47433720723,65812.66647798775
123185.43944334016,184352.0443018742,64140.9779983637,0.0
115081.0043090879,194848.17575338314,71948.69483983393,0.0
122833.15806242565,159895.78552245663,94707.75285247284,1341.1872937898715
100933.99059131132,133489.13878149795,65495.06491047944,97325.62683431733
123149.38484669074,152266.84866267536,91581.88011321345,15581.523984329033
102380.94833046819,154537.3156422524,89535.06175453273,0.0
123213.91217313836,153167.94323160878,87777.70397606194,0.0
146787.92244878315,150509.23917822452,89870.13918033503,37549.81350046101
125219.67700032142,153353.37974584388,73488.30013958935,34058.560412902574
126437.40764766114,166241.2167093755,82074.50382392797,0.0
136344.13034995095,194950.08370484333,70860.0023929571,11058.206268836713
91928.83311053475,94766.3222613663,78429.78152723692,0.0
154378.43147446023,172493.42190470584,80184.23194419319,497.7320096925396
98888.20014775259,143539.5410678372,80895.10407491645,0.0
137593.21994737873,120253.77391557388,84471.66035290234,0.0
134938.19974512645,106230.08530936275,94146.88678005143,21275.470113863965
101956.67276990479,147637.78568733874,87963.51900259184,45678.62658784072
140177.72273533524,140900.49592691002,84061.42540346904,35653.67222072093
129956.25532826618,113032.14353596292,76669.4954087672,23001.399350496195
157799.57288804516,139232.88125218436,76819.25173651734,60474.73716819654
123867.57502682586,165920.43224797086,94694.44603246875,4846.377756461676
117829.13336954806,178787.57761823235,84828.37539456987,35576.98727675482
109704.74944163591,143185.29225365436,87546.41683484096,30809.092244282823
85132.89457297654,143110.90278477006,111467.43868601913,41198.46658664592
113635.4487049768,155572.35133057696,72527.89405590639,0.0
114482.03211482246,169126.9608040447,80175.20295541927,0.0
125241.1636511487,144587.27391439056,110434.46939398971,13241.866148955101
91537.9377823507,148756.66111913606,87289.94464076993,39929.897378518006
115219.75577626242,130018.97374240265,89181.11768450042,16151.874941889439
131525.02784044232,136057.2635173176,119099.87857265373,0.0
133510.19350985033,124101.45190097105,126199.77032377348,42477.66156743859
82803.69647725346,114133.89351203831,108553.07373451619,0.0
134128.13217306448,109876.59074960687,83328.31791106159,17573.6665821032
115068.52173757016,118447.0743877094,94552.49285888874,30432.169009206038
116299.78245002891,116726.15843803942,67328.41464851276,0.0
72709.69260288324,147468.44959847262,91541.34589392916,0.0
149871.4232511576,151199.12587934427,94536.47416970934,8421.006089286078
123535.9777002259,129485.19645831069,86281.28286921058,39002.04760776409
89370.79146954586,119022.65884584514,90598.9562312976,12014.470675743247
127504.03149832934,193795.0065438555,116079.84082569688,6634.831285905648
126889.56881694049,128974.18589914747,85660.6217592078,33223.29975583241
144450.8830586598,125168.44364398056,92419.01284174612,56208.37578437873
113806.22461418244,100674.88939154663,92355.24400566451,18016.141699454653
120239.92137877173,152925.32057012242,99820.08535173892,60379.532414500034
107143.84399524184,185478.55162485637,89315.06973915282,0.0
131958.97227985476,135333.2958879407,87184.10232451533,0.0
104330.19316649901,131326.1934926494,104849.42872341048,0.0
102140.18965839541,146917.2049027059,86487.90165033395,34812.20138234262
118644.04924440158,147688.01558251923,83796.04309269058,0.0
95482.72457392342,77609.69813862389,93393.99017087895,16751.276445800766
152042.62437078467,156188.40825724276,89413.03889956184,12934.335498368462
158545.3345548375,186876.9597941683,88422.23931573416,25047.961542436526
110928.19829156369,141397.64996232901,101738.16909830766,47143.900661561995
92268.09986885669,137283.3289609036,80447.06798778099,6574.919300945471
126731.84077804122,159866.62479743143,76872.47306371626,51848.01436256083
110357.94964062152,156898.2209991509,97153.99441571916,0.0
143493.62265056063,144326.28295129573,99786.4935838116,18163.67619946336
104257.06808940193,159325.80905371936,91722.62118385966,75826.3355426922
130890.26444856885,160512.47336566405,73461.82712991507,47999.791872396345
122279.87178783386,110670.67450047917,123887.48141203982,32965.96420997578
106474.7697877318,111284.01187638407,96915.52192933005,1688.7298225198356
124800.99656983883,107714.62542179265,96327.28973261973,27159.738515953468
137570.651169497,102160.65802112277,72758.02476524319,41285.367129551705
121736.97038110794,160262.58298937723,83619.10203447464,10358.296156217826
121945.69330252518,160322.14478753787,97810.39102697672,58045.93906675162
102544.3314429265,151194.0090917075,99170.7354075115,13168.545021304
142884.0959580827,181548.2111120409,82697.71069881407,38292.52151514957
140890.93156286367,132291.47227512382,118602.27706082075,52398.773584591894
111788.81622627006,122750.33697244621,97475.61287564383,0.0
117514.23081034009,143065.9607026499,81108.13178063738,62305.30236183078
148284.41345380654,168552.58223515435,79779.65897530476,11694.9935022506
97328.5835790509,125229.19786516021,77946.76399647734,0.0
132085.76782717562,188550.74803612463,74248.04915651516,44437.790410831556
108827.72453737743,138207.25212084345,89480.05364375704,0.0
155561.55753503283,152824.42950174992,94556.91660681504,59417.58769932727
121268.93457330675,144064.72080297436,113192.31601525097,0.0
145207.57036280085,130075.31034633817,101188.03895530055,0.0
104773.45303077743,162757.24733013284,107712.64411304698,0.0
95029.42635351465,53124.065408932,82448.360586089,0.0
115314.81085597776,131534.7025685572,95468.47772771255,8890.81448291812
125253.66915893673,159880.56035599558,90102.28955860819,0.0
109785.36635967174,103705.2789166063,72727.69386971372,15750.398812219257
135166.14852549933,122478.28788315148,99563.94829907666,0.0
115800.92864379141,127671.45970029003,106683.55505888129,0.0
78371.2567646679,131748.51920876457,81601.28501622318,15149.629733279595
131056.23958386002,124941.14310584337,107926.66246409199,57053.246113704314
102349.25881705685,114534.52289437965,96764.99566836489,50747.08484436664
112768.05236646964,138225.54737877523,86630.40183578437,21898.90818351471
