facebook,paid_search,youtube,sales
144990.09801412318,114066.84504246643,68790.4629988933,0.0
93344.45205040701,120385.82518493693,73169.50244065624,0.0
113011.21345566088,170208.0821486808,84518.73418349668,0.0
104548.62502487519,146119.61549008748,65954.40773346783,10389.187017130462
127583.06237452249,155303.9201738888,69265.71143795954,0.0
144604.44351301575,117528.15472806676,105632.09838952766,0.0
108060.51426557852,66154.41286498439,93362.69227280689,0.0
72193.91265061124,126922.39232788759,83222.44907694719,0.0
111755.5850995106,118335.73613936259,124073.61688356841,51566.71980700908
138269.47464034814,148725.306715702,65276.25421930457,0.0
130752.5980589976,222143.09284204606,104634.16914692734,46681.898175954644
128563.72495621152,157379.1504404564,88328.00875830876,0.0
114400.1339625104,208399.0039845872,101775.70534369219,0.0
94419.38527560428,154219.2423834862,91634.3057590621,47641.94893330125
130305.88643248935,124252.84406068212,61916.32406632113,14021.252770567364
103314.36379930751,148697.90195302208,91431.90701338243,68970.24272926687
163681.9346676091,184515.9649869427,95033.33781959397,2041.2352587708283
131410.14416709033,185739.06490803097,57120.22052213379,1023.7529938639491
108387.03394892097,125616.56579892302,119160.72440702848,42059.37906312762
107772.29505222743,146329.59239248247,94668.11391259158,42795.59026441413
118141.11586772824,104268.32800822138,100079.81610204744,15362.157793923414
115209.96155956501,160616.71561728575,72517.05915635533,112995.52150502265
142336.67551059907,178833.86747639737,100359.26283218428,6802.15512617099
123728.32339488092,140994.9863529004,106342.56689344584,0.0
105367.36522182944,123315.39864099679,93803.5234220677,0.0
157808.81370311565,149003.27378193906,89859.42662218853,5739.431951857392
120986.16663040445,150436.47578407914,76596.17812652375,58246.5825153961
135376.79351937794,142028.5957962405,86756.89623325011,7307.555655657959
107835.46985110482,144467.8781083988,82319.5572861108,59086.41209765944
127262.31255489046,135654.62873826572,98579.93456089027,25604.95296612155
126222.1998228639,164898.87320566014,77251.86112323897,46077.72576824919
82207.01415807694,158405.68612912818,98469.76082255336,23970.948746453912
160305.5022092128,115422.42132139626,77415.21655905514,23506.030662185418
145812.88921845093,114735.23492103512,86064.71168759973,34413.76068953953
112056.09367708025,133640.63957433595,99240.66595519225,0.0
97954.6051908829,158420.9281026295,79443.04920020934,0.0
126951.23227607104,143701.43534727037,99758.04733466404,23475.17926727677
121733.95398828793,123921.23974693361,98294.91236507052,70047.3231194774
127113.37897126458,146537.96491814576,85935.73989934585,0.0
123831.5479238818,131729.7370119432,107426.74802033685,0.0
130124.81978611852,162012.1615056033,91166.76512965672,5915.372884598467
148946.11398783614,148326.4608766762,106534.14789878025,44940.80183625684
131362.0641025729,132118.0453136964,116901.97387315768,14426.086236630597
99006.89002180117,145787.96930116153,86380.48467448034,0.0
147251.25705424903,172876.20148810506,99674.32476041095,17427.63918723258
152812.29126976576,125759.24808634057,80436.48112015687,0.0
183041.1346902417,150066.42454117903,74507.78385737703,33352.222771139
97530.11933520804,138238.49148835012,87068.10513920357,2305.949763665072
124857.6402630055,150674.5920965525,69560.99580375805,10209.703742430047
78358.02593622025,123635.87646010674,75935.88330529035,22866.816382532023
131062.98312758419,142758.3858289844,98871.48898981602,19217.906086356343
109035.99403666455,167695.58206042,82295.26476826743,0.0
158468.91589649906,116574.82546884732,100657.71130682793,43604.348105868026
104507.70059962836,106764.87241687295,94491.17907026231,34271.27515940934
86216.33924065476,107713.6108878259,117767.31093028672,0.0
110574.7251859496,110733.43674499527,97865.05928364069,3903.934634323108
80490.24457565724,154883.0821973166,106713.27105418971,0.0
135021.9890901462,104853.50785336336,96028.26994691319,0.0
78698.3390748736,132552.61638141173,94670.90251617109,26936.00774698879
120569.15162366317,155457.2325827677,107470.99563169973,961.5176705250597
78443.76360287606,150416.47651371485,100031.96198797897,7591.626505139302
113594.04390926716,130361.02550093787,93150.95419436142,0.0
152867.56311609066,144773.09329387764,93084.81998894576,24791.64154255035
127212.9578287159,142678.6332434392,98073.43967745623,33262.19575015351
102730.12790070132,134393.97611129534,79929.39720810173,76507.8364760376
119375.93022121832,134729.13203363548,79293.00800791953,6474.366733532171
120360.33744088894,195885.68586892402,111381.08898559399,0.0
129452.60691686811,160232.77259828252,117966.20495789996,0.0
92662.83273438347,202016.2729378036,76066.76312384752,39813.83153284833
131851.34547694662,127575.92167698746,79965.08351340443,0.0
65912.1673679445,137875.8350777963,107137.84229256217,0.0
107402.30895272379,106696.85586808382,98002.79989713595,0.0
110234.52315096911,119760.82994776069,100146.42157981383,0.0
132666.53652142477,187547.82871656254,103449.01942279586,0.0
120452.61705353738,126949.14275395608,86389.01757383886,18213.11142427383
91888.73892287427,187982.03250361147,94949.5488748528,11684.086334162263
100300.1374836597,108915.94348300275,93782.88226047138,34021.61616843326
123973.60019094814,113663.27414816807,77122.6259963181,0.0
118418.65316270887,131469.21947441448,94726.36414823556,28762.490908621752
108417.51780728507,138406.25195802056,108565.66044224502,0.0
110383.32420976041,163077.18231125324,84988.00141734957,0.0
133923.3599431858,151269.26042965666,92288.53873111401,0.0
109646.1485426157,129592.11856639931,93100.63374016284,0.0
118238.17511941853,136667.10483704734,85730.03174347094,65741.5703297937
163398.73176161086,132023.4270053825,100153.51856541536,17781.196108005824
91526.34726232153,117133.65661685675,79799.01553117519,0.0
82963.14536850683,117800.92658495947,109989.682780439,0.0
135671.79329597214,165697.09728583525,99393.08342448369,0.0
106427.13877411794,94295.8768018215,75948.47098990658,52457.17417526727
113635.2494451476,180433.96743612638,115470.1452732938,54836.60008705364
104376.87243737772,131425.1443599442,92521.52191892393,14779.250954299918
114803.99718464975,120687.284840196,79155.78724147423,20645.468784280973
151970.76224192683,158493.98226743174,106568.31787486788,0.0
136042.5691723624,177130.41460367793,97420.07279172038,0.0
137244.47023773953,167940.81104009892,63420.604436489426,0.0
91675.45888414708,152546.30123399728,82115.09524134219,7187.838159843394
96976.9252689426,167171.5872430459,94186.46005832315,44982.678467365
63218.426810291465,97087.56057140336,57606.49983536012,0.0
103812.38357834492,126954.2364627963,91276.0512808109,21718.47926143489
139134.06372771316,117220.74849937888,92369.6905905789,41247.4699954189
130338.93031496742,170615.96828037937,72247.62176436266,0.0
115569.73474095752,130413.04952690283,94059.67329389945,67235.90074583015
119553.99432563894,161135.16391955139,90111.9575868755,48165.228800422265
106222.2891484919,153396.42356221596,72130.58841172478,27715.883153612835
124095.17764803568,118442.32659590797,103793.40820294237,39443.6757393775
135317.5655896123,125326.04475059289,102567.80692151707,41509.47444190045
87682.26425179055,172345.44227036813,85653.94369721458,21740.015512710786
125992.95375674697,120612.93378288967,87021.28014912264,54399.19949160642
138648.69741909334,143121.69025488698,100893.95906393018,0.0
111697.99422073261,120436.46784183888,86990.05285332291,24966.90043164233
134014.01224241167,132151.1953271035,61036.37699219768,51497.99171097328
176293.08888945106,138845.9514007507,97304.04836099892,0.0
117913.14414026216,120428.33724256272,77801.11018892238,24253.733769339175
127866.14100010647,115988.82615040297,84152.3541837361,33056.6219744987
105238.85832677217,147156.83341943607,111868.05851927213,0.0
123625.023252041,118881.5647802206,87990.32288986802,19867.23797486713
129205.43249964608,119733.56110753318,90026.0240381081,0.0
123896.84680540276,116523.67140745073,97645.00913195396,23400.177604910794
99606.09360582287,138052.29884171704,97580.00915811048,8992.41904110022
124127.23542650901,163592.54085999602,76212.03348933325,0.0
149243.91877435273,177663.21590780668,89095.52226698438,48432.29871200413
128972.71529029055,121852.04785015553,90542.2879188874,0.0
139239.74378143682,193757.76983328027,94080.4034494324,23845.60269474325
115259.76059974745,114882.3784823301,94338.32911374929,50510.10702890687
134998.0047884742,167088.71308319675,128811.61843166186,0.0
125585.35676433051,121957.58864961393,72362.10344119133,11554.15964341926
100981.78540625537,118226.91825324974,104701.37430296934,0.0
126370.42009597749,121381.09608039029,107750.63708749588,3849.790812517036
100166.06673119379,138688.80750877204,97391.75960885291,76569.8138067452
107342.39450230416,154499.30427584026,80245.26907690387,26253.4189525076
123786.56614584748,156746.70094762056,114970.02045401439,23258.112739502925
125944.88546760248,116400.3746163028,57120.25702889703,26463.390453364962
96215.35069845742,115258.51781221828,79750.9995417326,23152.195229873272
141079.71542365753,117084.03266591132,107575.23295834217,0.0
131440.12556600946,137216.13994036222,84448.32594866223,81395.80189863786
105905.43128778232,134746.10989522815,113946.96787200279,0.0
89248.3040710165,116245.61344825513,67322.928829824,61814.01635192818
117101.90841837137,146740.09235158112,73318.47159077988,30856.89225261334
111081.1257227768,196564.22020838296,82025.42744809538,20224.523875098508
122262.80914106045,127382.11345412122,96260.98916304793,2797.6604478995814
112737.66677688867,129162.20446991167,86669.69774429966,89728.45071448717
79850.8627850998,153991.53925810923,82644.01121156369,29882.66987592252
112233.06123397683,126029.59270658012,111305.94646647786,12425.232349229847
113887.61777863374,156724.11204295457,112701.67463083725,0.0
132673.22049548116,122036.432330524,83784.30351438667,0.0
106036.006507779,185802.99018943252,64353.482890055064,15276.624777672529
153573.4934674513,148619.37431480736,57637.742562189305,0.0
81767.18898696486,124499.42627308221,93589.35172170534,30939.30545603954
146223.3499560525,125282.70751326815,99839.33433328196,0.0
115513.6205824379,127155.00618229913,90944.96678367819,41790.723695636385
137191.6974468711,174318.74165622183,88936.37839378862,44088.037013431596
121596.02968117467,108281.22480996791,77931.86077958877,8957.508972799646
142791.11072050937,123301.45823851238,99824.69690870757,29854.367067364365
112252.76070894378,125958.48607686436,115172.78068348365,30879.880024585145
98027.59149644375,139607.80083107654,56746.834839966665,0.0
148410.08574542127,133222.25768383013,88837.48216818427,64840.954759526554
117730.38708235718,102719.30421523843,75444.77475879599,2504.4608897939243
124431.16947248421,130004.4329101133,67643.01008919222,32453.222333935046
144695.0382808959,137511.2329203758,73050.36193823376,34386.125364795065
99360.8951581113,124297.55412300542,95695.09283526607,0.0
131909.81795278515,157169.3872261916,96074.4329638675,0.0
108202.10487074219,162985.21071884118,111904.316417622,38844.474623198446
117356.61288711257,138040.33250676517,90131.72320718192,14092.923259151368
121445.57930768578,145763.53967126823,63626.67555195632,32873.1579639752
89995.56277106128,85973.60006626823,86427.45686436043,11498.092867087977
104423.2591435913,129472.4306959542,69204.31391676325,47871.85940153507
147021.4578482628,165120.54229394783,71898.06170366993,17525.648737550993
137723.8237716959,129414.08542051807,98708.38587609743,55299.25960511301
118747.2084534553,121568.45809020098,92912.7135839163,0.0
124862.46917025786,196942.22315077326,98813.48393152996,11740.05282690866
114115.14988727085,185476.92975489513,84637.60729092408,0.0
147131.66771655963,151689.37281205392,101857.94345138034,25694.65946299505
115992.94844411672,168472.76528700118,83798.95652564833,5219.367501709232
124636.84184269696,84351.61455104806,106750.24249113371,3206.265219846884
142920.6028828413,120311.21398428234,95169.58409207314,0.0
104452.57030308187,128251.05317067122,86895.04694273074,0.0
151175.78368993787,134100.49752832635,93181.39566264146,12795.614382866961
89390.77180513246,127751.39947565093,89732.08948537623,0.0
152592.84262225596,76249.34271209134,113941.59772969384,0.0
112546.4883209605,149650.615467714,93681.56433868184,14506.934979012634
115146.02504349436,153591.35320701517,89975.80991408238,0.0
82199.79657634115,180047.46978974954,86422.637144238,7402.551825420334
110904.10565244615,120292.26838062592,102647.76328867517,79.7790186417642
99203.86937946231,118245.92105550245,100618.70008580257,27161.922231701246
107847.07309253054,73000.38785088828,85892.37554531058,0.0
117253.78068422241,132660.82908522786,72665.37728065788,58689.40549916021
139155.8322894581,162527.7945265543,76470.47792432469,39275.360450410975
124152.06702801252,124705.80344518201,87237.56190686706,0.0
126153.53306802228,193586.12046359119,110233.91259178624,7138.199542825676
98089.61222308876,133585.1291052619,86247.35056129629,57162.44615869794
102384.91820794539,143674.80710721388,81088.14585051654,0.0
155974.50036702625,105922.42298546016,63589.2103012703,9660.370615546864
105295.97930473507,147180.50862938198,112703.12153403445,54895.794516935144
153124.16504114593,90517.00512868262,98535.4221897219,0.0
115138.77602238266,157342.4488753286,101940.14955008787,47049.486917926435
120045.75872287009,158110.7044058853,104425.32077894063,0.0
141407.3032045986,173982.28560841276,87529.04656861555,0.0
145437.84843877313,114500.78203080778,91268.85950621303,48769.43123804664
117783.74879441825,144014.0529574355,112329.02912927991,26142.84689601419
112235.13892956922,154095.4139846626,92693.71333978705,28062.627393949915
118881.59102955574,151057.04095825774,98812.87935095992,0.0
126759.15056464236,118367.51812162872,103058.26075800767,0.0
137826.0737373951,80200.4527610965,99643.96998633965,44650.77984198766
120084.59717988303,148674.00742211202,88077.4624460026,20094.006757550032
132377.72596046308,136187.508042252,89491.74235779121,9046.860307949526
152767.19464541881,125833.23517596399,101664.60656963913,19535.76959297847
127626.1922452957,159098.63409288664,101640.04289902089,59071.684230352635
126233.05712009556,138877.01154613917,107523.48898529193,34591.95888219276
89621.78349819864,107020.12368080502,98266.45474964759,0.0
67385.39726341874,91713.69277259446,98949.08420388082,0.0
127767.51458460337,111775.91837167086,83306.4994982333,28729.564200919864
118103.51537438255,199825.30736916966,81282.75733392147,0.0
109704.34650170516,158069.41934831932,101709.46011527242,0.0
124870.6040837269,144715.3085493753,81387.22397975437,52082.103635797685
118791.92541606183,135458.47682035487,89689.48495324707,38302.64370530894
142555.60501267796,133815.1765013141,110685.34861456936,24751.711748152364
121722.21736517956,169179.89958397736,108308.55438517634,0.0
105061.53429859664,127735.10645241421,94526.83246195776,65107.11982383023
139803.3247791858,154423.0102671073,85557.90630249435,44492.457824256315
115657.37850107595,131289.30124271015,88149.31634484744,2683.6047121929096
130530.73367344614,188503.91579587656,103014.90211583422,0.0
110451.78587614399,158557.21268945758,89452.51083830751,15385.156666791387
107003.46229005128,171138.92036709064,81625.76410484604,0.0
121683.36460371393,125389.75563279403,108236.62134611962,78440.33985022677
120256.5728708737,166453.40281418554,92724.00208693922,2218.996127428327
129596.54070733667,132185.56436513274,81341.16268512381,0.0
114627.08493380515,142750.87059832123,97184.10283398947,60172.51388460234
83272.80432459206,180876.19176548647,104568.27619788762,0.0
111344.52232823223,113930.62358108952,74884.90402818359,34127.46817296698
135876.3693428763,145081.193282635,86993.19129970598,33331.84275299428
114052.47841513787,150950.13146296816,86299.74948617382,10938.214398974394
115072.33194970904,153000.10952002025,96784.30748675215,0.0
139727.53011811874,128730.38767266336,99480.12484289787,11172.459974682972
105760.53545482154,192156.60252020202,81727.89133080772,0.0
89143.935635142,107626.70286649349,67608.73236140962,8696.294983500027
116787.37760949011,176472.13471581173,105476.981318991,37620.21168424485
110316.52097502525,170376.64013979098,73200.82094134181,64825.74604082708
100675.07360493492,187522.2197400921,94067.76307565816,0.0
116492.43088202618,100294.3225323045,88020.28651903977,2756.1366635789727
129830.11294493567,118279.21280275725,92436.65857806113,0.0
119814.22876864369,177298.57647904102,114768.50957560287,22966.907203748066
126139.62145372476,93074.02113424227,135574.22420432742,0.0
156268.15397030846,99838.52747398966,65498.43882902087,0.0
113142.42276884872,127792.30533221271,104758.59232999386,0.0
125566.9726928934,144799.84471555668,87656.2834098353,0.0
109815.73274801731,179805.62684121937,105717.81770568829,0.0
103072.80560226055,135368.35212674105,104358.94614268746,62074.25908203525
108301.8469316446,124794.02129838652,111146.17210797245,22139.694223007107
110424.82856956623,147784.74844241067,94274.47372744046,14537.347961750522
127189.51595094251,151739.91208236,76656.35272567465,53342.388258014296
166981.51573401515,151030.99555425678,103914.74233064431,26147.22653184875
105679.1312744832,135550.3448012164,91769.96364216096,26110.573793048756
111667.49388769075,91122.84715204625,86492.35177298801,0.0
118737.53973777503,117059.60027234169,82856.64178942557,0.0
127915.97697419494,175506.77713168657,105095.03353657694,0.0
125271.0162390957,144676.723449415,114050.54238011065,0.0
145681.91587896235,131936.94702232358,72069.71161950548,3992.9966369035883
71472.15858929584,167954.21370934937,99329.28363718395,22870.02954139764
72261.40259608655,111747.08419077628,84414.19221866032,8340.727680453512
110082.43655979702,134366.2966571748,67990.9140271183,428.522234164353
141946.00375087417,143443.96012935092,92215.58731144512,0.0
88687.03936788808,128965.56241763427,77502.93329715659,22632.752206517802
59847.353206124855,142519.07057253996,66333.70158299703,0.0
131423.58812438417,135307.65171445586,78273.89291663199,22887.463327546633
124873.1444740543,105016.42380535312,74583.39123129219,0.0
98195.8318640114,144536.9470469764,80299.69720404912,21871.351141446972
100289.2079855814,106791.20521217832,70111.73884569466,32157.678360977414
100605.12560730652,144140.37812741805,84072.8983706068,30492.556422914673
122210.7063494788,174353.39560375272,79301.26307874042,8068.4034717259665
107473.69447633986,132974.42006809864,95634.20815718485,39245.165463570134
129881.27837951039,110712.92175072535,98903.08479597473,0.0
62907.466741912176,136825.30466987548,93902.22865167663,7930.351852588764
102862.96269744402,119200.72229803671,86468.33313189737,4973.417623642134
97478.92078177899,154862.72506578674,86063.58606461529,43480.766269267624
114873.18643255015,136300.28131192867,77443.87518882952,0.0
109239.04483019724,182744.08129161433,77805.08010885095,0.0
135956.87559791532,169074.73989193345,100554.05802118104,66961.04868187322
82813.26456679884,136172.98738796494,63604.461020243034,0.0
120909.82952661504,157890.22669932726,88789.12592530587,37730.30788989595
131166.7284642341,130169.08977092887,85147.06407658198,0.0
157132.9487312391,140848.9221291292,98986.98152062339,21377.252308189098
110364.6805781305,130964.14509124219,68624.82024866474,53645.11619265993
126489.17208705033,159161.39899624273,90187.21058228909,22352.69545643434
83922.74414875271,175824.70691773944,95144.7651203866,56247.814275587814
72160.87591373952,159966.2051797786,61429.03172064008,0.0
136895.48751563398,163048.4150321339,73885.08040707394,2931.6993099299652
119888.79412703859,163075.83593089323,88623.15229780813,37128.186131743736
143570.25379596846,153781.39805836775,97712.20361451457,767.5077806177851
92531.94222060502,111517.8460197433,92737.4896666905,28126.991792079207
130398.04279057505,182524.2879854125,98406.81379424711,50520.41845620331
157376.35681087707,185110.27066746063,73809.41231039018,41503.09931252881
128394.11216714531,134153.0099171658,66168.7447540796,0.0
125531.63011182098,130732.55211959545,91267.58708635184,1886.5049395757833
120171.121616487,155310.29132288438,71559.70142678828,21256.816764819247
88582.37085748176,153770.3208795876,77020.16510928296,4569.584283007732
147111.45871420696,134951.34828117452,103984.1753223956,15621.575083678841
107782.84720389868,108749.3586103099,92836.49335150277,19379.80554174031
130089.66512766034,147642.52976874443,81477.82642116878,0.0
88739.31386857493,153785.91345438862,79529.52743038555,6138.899223708475
96410.80670984439,158145.52870096994,99313.82335333747,0.0
148701.74798444472,148732.3193088552,93179.56403474975,0.0
113053.95422084314,133222.12129095226,71781.65036515964,0.0
149065.5095208509,164850.05098765696,60782.64400348579,17425.021585858824
118435.38681882965,141646.21243914796,118227.02748960225,7203.246645557841
83162.04454084285,128376.92464088199,71662.81162023664,0.0
137841.3519946344,135483.66544885698,97915.44754950184,66425.52704813733
108202.15364488785,96350.77418812545,112660.39398507262,2954.466707049136
133973.77627034087,135443.95439553654,92213.96353249734,21232.2786009256
120504.21735080164,157210.9129968667,80993.44985299194,0.0
89137.6354411426,148494.57555348074,68609.26437456431,0.0
123285.89530741138,178016.60432452965,68399.84195519955,23699.808040008895
163924.46284305598,133425.6271496074,95650.42273014579,3534.4922031683345
129859.72917028918,152182.8290763329,111764.64484424976,13839.326932458356
118849.64493989074,159818.5044076443,84068.11354943206,37442.51530017151
141506.86803913795,198571.4252071852,81664.19306775954,266.2757773230169
124213.36930406222,143619.13727794102,100462.2163621678,0.0
124190.68460525588,113895.32052839942,79710.7911914288,0.0
98167.49655681795,161198.21883388204,94117.24361442632,56040.45180229306
124676.96051579197,186643.1838992114,90627.0217512827,42819.40946272707
140708.8683283389,131936.28224433446,83857.97912132916,32169.22976012565
103278.7569579995,161027.03846516038,89766.92761895219,0.0
148489.91642493894,170718.201380723,116447.28171974969,0.0
118165.87951709748,165426.63859925384,99067.99416151435,5328.619793821477
102244.6097692292,143138.96306183946,106387.51206383968,9551.405548864275
139952.6415384049,122538.15604467134,76219.58458619908,0.0
114264.11528523461,137968.01129966034,106439.04221411362,0.0
135190.29774972214,151465.01134694077,99585.30713203478,0.0
114164.82735482926,162705.56310229324,67506.05855160949,32632.139773107057
118803.47712940193,148348.626199976,98096.8610005665,0.0
129871.20408668583,130502.30083648558,82300.88794807984,21349.5785448646
125817.94115180011,153884.4914037442,66812.94485511575,871.0260996260786
80089.36439096523,161502.12669357052,91946.63598491429,30005.85724938986
97575.12519811216,149490.25141036202,98085.63886593915,22438.21446285076
138588.19969581632,119095.32213654187,92274.12102966844,4999.771981556365
117357.26822196906,135464.84913207026,88362.92122731367,15974.821684085375
109525.37394457156,163695.51941031168,85041.21992312503,9861.278336013847
92828.51969485052,105424.55478138816,126998.82014012334,0.0
98405.27357448303,87670.54944022102,72261.45917207032,38183.398426422835
79564.02720076105,177702.07125360053,103093.82973535806,641.6883761500685
117974.38562596934,152785.381375547,90231.34456333476,10377.623141278727
108031.24838837906,155168.25006300266,77183.00240599451,0.0
100668.24218029369,113079.5756593236,89274.01424057131,18680.844448530806
118637.53149664094,158438.20158666346,69106.01043617073,0.0
127279.41261705477,146881.2171892091,81067.6438978972,0.0
161863.9586441989,100391.81055379007,89295.98511246592,0.0
89762.33160873572,175607.08535684645,66733.24412101305,9087.9956618742
143187.62086601043,143967.08309046822,97595.73807732087,0.0
139462.03122030143,130097.90084801828,75543.58438632701,32670.33805413428
104418.14521246598,130550.25635036956,68224.18562979672,9864.597646111546
124064.71909172062,89619.45236419058,73793.73396257445,0.0
110847.33501324769,154833.41499078408,122639.3124275323,0.0
123713.77160837478,146546.43018114314,60329.037871967404,25237.31600914686
150182.620268091,135147.99669167263,96541.84633154685,0.0
132112.12465262625,171962.13018629182,78725.4559347107,53318.58547503702
130172.16746466883,105403.52452510386,84748.07742723658,25459.871668633452
111393.81360090715,125080.68809080962,99058.96393020499,57616.6987517855
90318.8667015133,118749.79363099035,98322.2807225838,14722.60252070375
115830.63578919185,133030.12550571118,79789.55371257314,44056.899258077436
144132.1630972783,141686.75063143056,69632.6399005006,26684.0865814464
89456.64286820704,150750.33809528386,99332.11460550959,0.0
98898.2126364661,131325.66367237206,98285.65789514016,17115.243275139423
122525.35472468137,118066.10662112766,85725.45736817717,0.0
100306.90430305475,182150.1737442611,96629.16575712568,76112.68212067836
104149.53105769574,200291.00479471422,83312.55778536697,11779.334036011516
111528.02836543646,143582.16679705062,77594.43652447818,12863.146666864715
92687.651916197,121080.49082447833,90059.43271681613,22335.418602051715
100517.56307567263,176886.35327605734,97785.49111637277,0.0
134068.55833574617,103831.07234178837,94638.7540432865,50747.51861802479
93852.60435538072,131630.6668823793,97637.44020115008,0.0
88042.55731010325,122597.07371634245,78591.3169006631,0.0
107399.5004093221,111011.61123873778,113728.21687137379,6051.409530553253
134639.1100501969,132999.39417695577,84864.28716992063,0.0
116061.56384006221,118395.69802065087,88216.26522785112,58024.17320653272
110708.37843768763,140316.36160371636,70220.16136173198,4820.374570059432
120887.17595031214,140679.4291918116,87092.17265554074,0.0
85085.85134280696,124466.70691195052,97983.56605277276,16734.037750688454
129894.11307550065,130737.16608515327,101437.65919038997,29067.614485951693
127668.70062807288,134228.77580240724,113429.11105780173,167.11457841205265
111813.83051808557,160246.15152798567,97803.52343738191,0.0
140118.49023592833,136289.26497339536,94153.69793699555,9801.881414492585
97450.07802093923,160617.54351965245,83305.57332728521,0.0
142558.17986507138,154645.32458886638,80073.8938765049,0.0
123089.87331190502,154288.26742251855,104553.72772002233,0.0
113268.94820243653,174696.14925864933,104266.05527608363,18905.269482648775
119602.52729263376,112015.22800635226,73844.80948726842,37756.38742053167
117854.70468378116,128170.42234232216,100846.43830730222,25807.4061636885
144405.65792835434,184082.47000748923,99755.75537093764,0.0
98466.41745057973,133567.0874852683,73292.86672478709,29562.544368956027
104749.61521706803,69621.90775235376,98106.85207183765,31759.94124637795
140726.0578414496,134925.79142130286,74256.8031077729,54264.109893897075
108089.30129632281,143373.48825408125,53560.60548489767,0.0
138010.66154663183,74572.17206421973,87598.46379461925,7922.818544563501
153988.7196601742,173348.3909971987,93867.22057882484,32190.153060356617
111964.09946116732,122157.18840335995,88273.93792675331,0.0
133627.2465315061,148214.0778796879,133006.6022578196,30636.948845484818
96926.15437320282,134350.46136639843,95682.76843852461,10818.17328174927
135094.6659613562,107791.21451989896,92207.1272894805,0.0
123988.47971973535,113237.2966341145,96443.86954971137,0.0
129460.7656432043,116622.92908931132,83380.21493399853,48861.25441068736
107088.5585592921,167141.79772959097,103942.18593140309,0.0
86778.33168865656,136311.5452974962,95415.02919265653,0.0
130065.0412949901,126953.36208620634,94727.57555838735,22475.536796282053
78731.93695041092,116634.77718524422,80638.19665699592,8889.277370639627
113652.99015514931,169903.75553815317,66535.0451032636,0.0
138823.6373283994,176605.03181308968,82479.20866384063,0.0
123837.95471746073,169618.59746766702,94239.50784389839,0.0
158966.85289579627,152310.93347885416,83329.5078038258,0.0
140502.18305163548,147245.75104676778,94375.90750601057,89213.98309820706
106922.03223348847,109601.55455060246,86514.57184715543,1340.6329912570218
120546.26759702877,133854.52183222357,96458.69226939786,0.0
119052.58594911128,122903.49491633908,75347.63811187028,71877.32981051719
88356.46473307746,94362.19727538226,92893.35017827622,35874.314755098836
101192.02167031294,166426.08547913414,80385.68780472904,34709.54549772296
108784.7818604028,122604.25134019312,66925.75586804046,0.0
79275.58994288127,169898.5476858827,87522.68815457438,48368.14957626724
120949.86936503286,162043.6600190003,113044.7636072707,38479.812001031576
115018.56310693918,153917.94941583546,68121.35388231027,16921.568896786597
86542.12197376852,155322.1017940796,91790.88375591299,0.0
128084.25730554663,124617.15294815731,101963.65594896337,11515.058411218692
134317.4548938192,186446.25378226663,124500.46027716677,67739.7669664326
124540.68957729777,141078.13577382622,82606.00526329968,19053.732173537457
113518.6364958206,147548.2921279676,80519.99093093531,1099.3777074358131
131828.8430350371,123773.09166083402,72499.617060911,4739.791922650954
133604.40720953382,116720.868480576,107107.74502269329,7208.761336354181
126148.07139439377,151932.40022023558,76988.78506141387,0.0
103507.75499130478,145437.83739846962,84441.05352336974,10828.600709245566
125532.0153102236,120266.19085243557,62265.93183943117,54306.62452508359
143909.61301650957,104039.3320306149,103259.57764017789,51468.09291215896
108067.41882776539,108251.92281681132,107373.8742116704,0.0
161958.78678264862,169903.34292727767,102686.62595376548,53684.584805439474
109487.3813202923,124668.65463374821,65920.12077969423,33670.69596647257
120648.14026680273,131527.28635810415,99107.2656116896,31178.109966492942
106550.28807987328,176258.50646897656,64909.94422913999,26264.989299631845
124465.41671840522,111946.23596283964,90870.60453096361,0.0
85155.5661472945,121825.12935707357,93076.16369975696,0.0
109079.16402366558,120780.82928598268,94652.74827162398,36192.02344408135
98157.57599302866,180451.71202915098,98019.54798956202,0.0
122706.76695784582,189834.58751456035,89879.49594661091,0.0
139888.94751017814,158789.08063505427,60563.55730907171,22533.316346216667
132920.12374229103,159584.618103856,98026.81513199299,0.0
72566.81278282215,125491.12492868172,91464.12211691622,34997.673683280074
160841.39305855762,188683.21217260708,76460.7031294315,0.0
125905.59881241736,146692.40635896655,66459.03868295086,19772.37340187427
104470.01719013999,161327.7566112435,113100.33278886537,23304.64194156562
123142.55837981882,137361.87653072615,108469.50807436024,0.0
123523.79645005385,133299.18531680974,100589.36110961181,5193.061491896538
106663.02566096872,181576.05648990293,79855.50133147945,0.0
123958.33334684151,153493.09199345767,52245.06671682724,11880.16476484758
107850.55424759386,176284.38652675954,101470.18763152853,0.0
111912.76014619955,146383.2042936261,95500.30160782613,5881.316506312056
106274.41728489831,118790.83658942273,84380.06536391735,33270.10588915291
91346.57420520694,125416.4266780378,106872.09460046815,0.0
122916.72940430768,142574.13106161528,102719.96300944276,0.0
131705.98873032676,124337.49459891683,92641.43232346274,27568.755337873372
130297.67192152745,112313.46478430774,90525.87626806671,0.0
136398.50505270468,170035.42579467563,90764.51576399522,70076.53784857494
126486.80420029737,126378.2482294122,100199.09809252119,43475.23592025796
109345.49003566193,143454.818694783,77137.85480185518,0.0
136793.27728862377,147403.33974714013,96389.74682677555,0.0
